Location,District,Date,Latitude,Longitude,AQI,PM 2.5 AVG (µg/m³),PM 10 AVG (µg/m³),REL HUMI (%),TEMPERATURE (°C),Week,Year,Month
New Barrackpore Municipality,North 24 Pgs.,11/29/2025,22.6910283,88.4466683,106.625,56.83708333,109.9754167,68.53416667,24.59666667,48,2025,November
New Barrackpore Municipality,North 24 Pgs.,11/30/2025,22.6910283,88.4466683,116.4583333,62.01041667,117.5158333,70.10083333,24.24583333,48,2025,November
New Barrackpore Municipality,North 24 Pgs.,12/1/2025,22.6910283,88.4466683,138,71.46,137,83.77,21.36,49,2025,December
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,8/31/2025,22.61075,88.471695,50.125,29.3975,48.94375,80.25333333,31.47083333,35,2025,August
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/1/2025,22.61075,88.471695,75.79166667,44.09541667,66.53375,79.53916667,32.28708333,36,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/2/2025,22.61075,88.471695,35,20.98777778,33.96277778,86.91166667,29.22888889,36,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/3/2025,22.61075,88.471695,35.30434783,21.16565217,34.68130435,89.94608696,28.35782609,36,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/4/2025,22.61075,88.471695,41.79166667,25.06708333,40.68125,87.3625,29.31625,36,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/5/2025,22.61075,88.471695,68.83333333,39.26625,61.30125,82.65375,30.64541667,36,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/6/2025,22.61075,88.471695,65.83333333,39.44291667,63.53041667,79.33041667,31.53416667,36,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/7/2025,22.61075,88.471695,60.54166667,36.28666667,58.61,79.00125,31.46791667,36,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/8/2025,22.61075,88.471695,58.66666667,34.77541667,56.775,77.13791667,31.705,37,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/9/2025,22.61075,88.471695,66,39.33083333,61.54791667,76.755,32.02875,37,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/10/2025,22.61075,88.471695,61.33333333,36.80541667,56.9125,76.29,32.20541667,37,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/11/2025,22.61075,88.471695,57.16666667,34.09416667,53.59833333,78.44583333,31.98291667,37,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/12/2025,22.61075,88.471695,49.65217391,29.53869565,47.06347826,82.45391304,30.83130435,37,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/13/2025,22.61075,88.471695,48.125,28.78166667,46.44458333,80.43833333,31.15708333,37,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/14/2025,22.61075,88.471695,47.85714286,28.66714286,45.28238095,87.79095238,29.5452381,37,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/15/2025,22.61075,88.471695,48.65217391,29.17869565,44.91086957,87.26478261,29.16304348,38,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/16/2025,22.61075,88.471695,55.39130435,33.18347826,49.21,89.06608696,28.74695652,38,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/17/2025,22.61075,88.471695,58.54166667,35.13458333,53.01166667,86.5325,29.53291667,38,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/18/2025,22.61075,88.471695,61.5,36.97,55.68291667,80.77041667,31.37041667,38,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/19/2025,22.61075,88.471695,107.375,57.86083333,81.22166667,83.525,31.1525,38,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/20/2025,22.61075,88.471695,108.8695652,58.92304348,80.66956522,87.7273913,29.45608696,38,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/21/2025,22.61075,88.471695,182.5833333,84.75208333,111.6070833,81.89708333,31.04541667,38,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/22/2025,22.61075,88.471695,98.83333333,53.41208333,73.79583333,86.46166667,29.27791667,39,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/23/2025,22.61075,88.471695,68.4,40.191,55.932,89.723,28.5785,39,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/24/2025,22.61075,88.471695,72.5,43.345,61.8925,84.36958333,30.12333333,39,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/25/2025,22.61075,88.471695,63.63636364,38.19727273,55.79681818,80.31272727,31.39681818,39,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/26/2025,22.61075,88.471695,53.04166667,31.75625,47.395,85.01708333,30.25041667,39,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/27/2025,22.61075,88.471695,49.83333333,29.90666667,47.21958333,82.95041667,30.69041667,39,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/28/2025,22.61075,88.471695,47.54166667,28.45375,45.97333333,81.0225,31.2225,39,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/29/2025,22.61075,88.471695,63.79166667,36.52375,58.26708333,78.64458333,31.83666667,40,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,9/30/2025,22.61075,88.471695,78.5,46.72416667,68.08333333,78.0975,31.7125,40,2025,September
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/1/2025,22.61075,88.471695,54.20833333,32.45458333,48.53625,83.45291667,29.93166667,40,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/2/2025,22.61075,88.471695,34.85714286,20.92428571,33.7,91.96333333,28.14190476,40,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/3/2025,22.61075,88.471695,49.08333333,29.47,45.97666667,92.3925,28.30625,40,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/4/2025,22.61075,88.471695,56.56521739,33.94130435,52.25130435,87.7,29.69608696,40,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/5/2025,22.61075,88.471695,53.26086957,31.99695652,47.2926087,89.45956522,28.09478261,40,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/6/2025,22.61075,88.471695,119.5,62.52083333,84.57791667,87.74375,28.47,41,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/7/2025,22.61075,88.471695,104.5833333,57.72666667,77.20583333,85.91791667,28.78291667,41,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/8/2025,22.61075,88.471695,121.2173913,64.13782609,84.55695652,87.99,28.5526087,41,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/9/2025,22.61075,88.471695,128.25,67.26666667,90.17333333,84.74416667,28.96583333,41,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/10/2025,22.61075,88.471695,173.2727273,80.51363636,106.0318182,85.72045455,28.63318182,41,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/11/2025,22.61075,88.471695,99.20833333,56.35458333,79.34375,83.895,28.87041667,41,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/12/2025,22.61075,88.471695,121.2916667,62.8725,91.01375,78.13833333,29.60041667,41,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/13/2025,22.61075,88.471695,167,80.10416667,112.77375,74.87708333,29.34666667,42,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/14/2025,22.61075,88.471695,188.6666667,86.5825,119.5733333,72.3275,29.32833333,42,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/15/2025,22.61075,88.471695,206.9583333,92.13083333,129.31375,70.72708333,28.89916667,42,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/16/2025,22.61075,88.471695,224.75,98.04583333,139.0766667,71.77791667,28.49041667,42,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/17/2025,22.61075,88.471695,274.375,119.14875,165.93375,74.06375,29.17,42,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/18/2025,22.61075,88.471695,232.375,103.2270833,141.1054167,75.51916667,29.86541667,42,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/19/2025,22.61075,88.471695,176,83.40375,114.99125,77.05833333,30.31875,42,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/20/2025,22.61075,88.471695,211.375,101.1395833,132.5808333,76.75291667,30.56125,43,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/21/2025,22.61075,88.471695,220.25,106.4320833,142.9358333,73.21708333,30.34166667,43,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/22/2025,22.61075,88.471695,121.75,64.16375,119.63,73.62958333,29.85666667,43,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/23/2025,22.61075,88.471695,109.2083333,56.01833333,105.7429167,71.34333333,30.22291667,43,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/24/2025,22.61075,88.471695,112.0833333,59.00166667,113.52375,74.02166667,29.86958333,43,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/25/2025,22.61075,88.471695,109.1666667,57.32458333,108.1241667,74.62541667,29.8275,43,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/26/2025,22.61075,88.471695,95.83333333,50.51,97.52916667,77.74333333,29.83416667,43,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/27/2025,22.61075,88.471695,107.25,57.23916667,106.9341667,76.14875,30.56916667,44,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/28/2025,22.61075,88.471695,81.625,43.37708333,79.73291667,80.27125,29.85625,44,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/29/2025,22.61075,88.471695,48.95,27.0015,48.859,92.5545,27.1405,44,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/30/2025,22.61075,88.471695,41.20833333,22.86958333,41.14416667,86.90416667,28.45625,44,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,10/31/2025,22.61075,88.471695,43.70833333,23.85541667,43.65208333,81.82041667,29.60291667,44,2025,October
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/1/2025,22.61075,88.471695,56.16666667,30.81125,56.18541667,83.43583333,29.50208333,44,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/2/2025,22.61075,88.471695,44.08333333,24.38875,44.10208333,81.27875,26.95125,44,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/3/2025,22.61075,88.471695,90.25,47.6175,89.05291667,71.69541667,27.43041667,45,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/4/2025,22.61075,88.471695,238.0833333,101.4079167,185.7925,75.68916667,26.7425,45,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/5/2025,22.61075,88.471695,227.8333333,98.50041667,162.96125,73.48041667,27.21083333,45,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/6/2025,22.61075,88.471695,167.625,79.58291667,109.0508333,78.50708333,27.66416667,45,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/7/2025,22.61075,88.471695,163.0833333,78.91125,105.6354167,73.3875,28.19666667,45,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/8/2025,22.61075,88.471695,80.41666667,47.51166667,67.54375,59.3275,26.83208333,45,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/9/2025,22.61075,88.471695,80.41666667,48.0825,73.60375,58.38458333,25.5225,45,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/10/2025,22.61075,88.471695,128.9166667,68.33916667,99.63375,65.89875,25.185,46,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/11/2025,22.61075,88.471695,140.25,71.13375,109.00125,63.77208333,24.39875,46,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/12/2025,22.61075,88.471695,184.0416667,85.20041667,135.0254167,66.95,23.65083333,46,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/13/2025,22.61075,88.471695,172.7083333,81.7975,122.76375,67.34,23.81208333,46,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/14/2025,22.61075,88.471695,160.25,77.69125,120.05375,69.19833333,23.49875,46,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/15/2025,22.61075,88.471695,137.375,70.43916667,108.43625,70.42833333,23.97958333,46,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/16/2025,22.61075,88.471695,139.7083333,71.41166667,104.87375,69.01375,23.9125,46,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/17/2025,22.61075,88.471695,135.4583333,68.365,101.0916667,69.99958333,24.39666667,47,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/18/2025,22.61075,88.471695,106.7083333,56.67416667,93.49416667,71.74208333,24.64458333,47,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/19/2025,22.61075,88.471695,85.125,48.1175,82.80541667,69.20583333,25.1875,47,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/20/2025,22.61075,88.471695,114.2916667,60.93666667,99.20583333,68.24916667,25.33708333,47,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/21/2025,22.61075,88.471695,142.0416667,71.55416667,114.9720833,70.64333333,24.62708333,47,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/22/2025,22.61075,88.471695,221.2916667,96.64958333,158.6758333,74.4625,24.00625,47,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/23/2025,22.61075,88.471695,204.375,93.165,148.3008333,75.03958333,24.02125,47,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/24/2025,22.61075,88.471695,181.75,84.49125,125.3379167,69.38458333,23.36708333,48,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/25/2025,22.61075,88.471695,198.4166667,89.50041667,141.9954167,67.62791667,22.42458333,48,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/26/2025,22.61075,88.471695,164.7916667,79.44625,127.0958333,61.37,22.68541667,48,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/27/2025,22.61075,88.471695,129.375,64.03083333,104.46125,69.40375,23.26875,48,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/28/2025,22.61075,88.471695,121.25,62.13375,108.4779167,72.04875,23.46833333,48,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/29/2025,22.61075,88.471695,144.75,70.83625,120.5979167,74.15833333,23.12083333,48,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,11/30/2025,22.61075,88.471695,165.0416667,78.96833333,129.4575,73.62625,23.23916667,48,2025,November
New Town Kolkata Development Authority (A-1)- HIDCO,North 24 Pgs.,12/1/2025,22.61075,88.471695,301,121.57,222.2,89.84,19.79,49,2025,December
North Dumdum Municipality,North 24 Pgs.,8/31/2025,22.6705117,88.43389,39.22222222,21.87888889,39.16833333,77.94555556,31.99222222,35,2025,August
North Dumdum Municipality,North 24 Pgs.,9/1/2025,22.6705117,88.43389,56.33333333,31.17666667,56.42,71.77066667,34.67133333,36,2025,September
North Dumdum Municipality,North 24 Pgs.,9/2/2025,22.6705117,88.43389,32.16666667,18.60958333,32.03416667,88.35125,28.67916667,36,2025,September
North Dumdum Municipality,North 24 Pgs.,9/3/2025,22.6705117,88.43389,31.20833333,18.00541667,31.21958333,89.84083333,28.26416667,36,2025,September
North Dumdum Municipality,North 24 Pgs.,9/4/2025,22.6705117,88.43389,31,17.8775,31.04,88.02583333,28.8675,36,2025,September
North Dumdum Municipality,North 24 Pgs.,9/5/2025,22.6705117,88.43389,40.5,22.535,40.38,85.185,30.325,36,2025,September
North Dumdum Municipality,North 24 Pgs.,9/6/2025,22.6705117,88.43389,48.63636364,26.53545455,48.57181818,72.25818182,32.94272727,36,2025,September
North Dumdum Municipality,North 24 Pgs.,9/7/2025,22.6705117,88.43389,47.625,26.29708333,47.64166667,77.2875,31.84833333,36,2025,September
North Dumdum Municipality,North 24 Pgs.,9/8/2025,22.6705117,88.43389,46.33333333,25.3125,46.29416667,75.44625,32.1825,37,2025,September
North Dumdum Municipality,North 24 Pgs.,9/9/2025,22.6705117,88.43389,48.08333333,26.39625,48.05958333,75.22958333,32.40791667,37,2025,September
North Dumdum Municipality,North 24 Pgs.,9/10/2025,22.6705117,88.43389,48.25,26.82875,48.29916667,74.14625,32.70458333,37,2025,September
North Dumdum Municipality,North 24 Pgs.,9/11/2025,22.6705117,88.43389,45.45833333,25.57166667,45.43416667,77.76208333,32.2925,37,2025,September
North Dumdum Municipality,North 24 Pgs.,9/12/2025,22.6705117,88.43389,37.75,21.45,37.6025,86.755,29.8775,37,2025,September
North Dumdum Municipality,North 24 Pgs.,9/13/2025,22.6705117,88.43389,42.57142857,23.44,42.69285714,81.44,30.46571429,37,2025,September
North Dumdum Municipality,North 24 Pgs.,9/14/2025,22.6705117,88.43389,39.95833333,22.7225,40.04708333,90.22666667,28.46333333,37,2025,September
North Dumdum Municipality,North 24 Pgs.,9/15/2025,22.6705117,88.43389,40.08333333,22.77625,40.01791667,90.08291667,28.53875,38,2025,September
North Dumdum Municipality,North 24 Pgs.,9/16/2025,22.6705117,88.43389,41.66666667,23.95541667,41.76708333,90.67458333,28.27625,38,2025,September
North Dumdum Municipality,North 24 Pgs.,9/17/2025,22.6705117,88.43389,43.83333333,24.83416667,43.865,86.06583333,29.68,38,2025,September
North Dumdum Municipality,North 24 Pgs.,9/18/2025,22.6705117,88.43389,48.75,27.34375,48.72416667,78.81166667,31.98083333,38,2025,September
North Dumdum Municipality,North 24 Pgs.,9/19/2025,22.6705117,88.43389,63.5,35.55708333,63.3625,84.68291667,30.99791667,38,2025,September
North Dumdum Municipality,North 24 Pgs.,9/20/2025,22.6705117,88.43389,66.875,37.595,66.883125,87.9,30.0525,38,2025,September
North Dumdum Municipality,North 24 Pgs.,9/22/2025,22.6705117,88.43389,61.42857143,34.68,61.33357143,85.16642857,30.13285714,39,2025,September
North Dumdum Municipality,North 24 Pgs.,9/23/2025,22.6705117,88.43389,49.20833333,28.28208333,49.16,90.8875,28.02583333,39,2025,September
North Dumdum Municipality,North 24 Pgs.,9/24/2025,22.6705117,88.43389,50.08333333,28.39791667,49.99666667,82.85458333,30.54166667,39,2025,September
North Dumdum Municipality,North 24 Pgs.,9/25/2025,22.6705117,88.43389,48.29166667,27.17791667,48.26833333,80.96958333,31.29958333,39,2025,September
North Dumdum Municipality,North 24 Pgs.,9/26/2025,22.6705117,88.43389,40.16666667,22.93166667,40.12125,85.11125,30.4525,39,2025,September
North Dumdum Municipality,North 24 Pgs.,9/27/2025,22.6705117,88.43389,39.20833333,22.16208333,39.15791667,83.42625,30.96083333,39,2025,September
North Dumdum Municipality,North 24 Pgs.,9/28/2025,22.6705117,88.43389,39.20833333,22.07875,39.19875,79.44625,31.66791667,39,2025,September
North Dumdum Municipality,North 24 Pgs.,9/29/2025,22.6705117,88.43389,48.25,26.78375,48.2475,77.87,32.09375,40,2025,September
North Dumdum Municipality,North 24 Pgs.,9/30/2025,22.6705117,88.43389,53,29.67833333,53.03916667,79.00375,31.92583333,40,2025,September
North Dumdum Municipality,North 24 Pgs.,10/1/2025,22.6705117,88.43389,42.625,24.31541667,42.64125,81.77625,30.5975,40,2025,October
North Dumdum Municipality,North 24 Pgs.,10/2/2025,22.6705117,88.43389,31.08333333,18.20666667,31.15041667,91.5525,28.24625,40,2025,October
North Dumdum Municipality,North 24 Pgs.,10/3/2025,22.6705117,88.43389,38.20833333,21.84833333,38.29416667,92.9925,28.07541667,40,2025,October
North Dumdum Municipality,North 24 Pgs.,10/4/2025,22.6705117,88.43389,41.5,23.53333333,41.44958333,88.5225,29.44708333,40,2025,October
North Dumdum Municipality,North 24 Pgs.,10/5/2025,22.6705117,88.43389,39.79166667,22.78375,39.79,89.80916667,28.06791667,40,2025,October
North Dumdum Municipality,North 24 Pgs.,10/6/2025,22.6705117,88.43389,71.45833333,40.37833333,71.67625,88.76625,28.35625,41,2025,October
North Dumdum Municipality,North 24 Pgs.,10/7/2025,22.6705117,88.43389,65.66666667,37.05833333,65.57041667,84.40208333,29.3175,41,2025,October
North Dumdum Municipality,North 24 Pgs.,10/8/2025,22.6705117,88.43389,71.66666667,40.58625,71.64875,86.91791667,28.84125,41,2025,October
North Dumdum Municipality,North 24 Pgs.,10/9/2025,22.6705117,88.43389,76.95833333,43.40041667,76.91833333,86.51958333,28.88458333,41,2025,October
North Dumdum Municipality,North 24 Pgs.,10/10/2025,22.6705117,88.43389,77.33333333,43.78,77.36666667,88.485,27.885,41,2025,October
North Dumdum Municipality,North 24 Pgs.,10/11/2025,22.6705117,88.43389,65.33333333,36.13083333,65.34958333,83.2975,28.92166667,41,2025,October
North Dumdum Municipality,North 24 Pgs.,10/12/2025,22.6705117,88.43389,69.91666667,38.24291667,69.885,78.88083333,29.84958333,41,2025,October
North Dumdum Municipality,North 24 Pgs.,10/13/2025,22.6705117,88.43389,81.14285714,44.65428571,81.12428571,77.75238095,29.18333333,42,2025,October
North Dumdum Municipality,North 24 Pgs.,10/14/2025,22.6705117,88.43389,80.05263158,44.13105263,80.10473684,73.17,29.73789474,42,2025,October
North Dumdum Municipality,North 24 Pgs.,10/16/2025,22.6705117,88.43389,95.88888889,52.75111111,97.26777778,69.16666667,29.64777778,42,2025,October
North Dumdum Municipality,North 24 Pgs.,10/17/2025,22.6705117,88.43389,116.2083333,62.35208333,112.91125,73.40875,29.66166667,42,2025,October
North Dumdum Municipality,North 24 Pgs.,10/18/2025,22.6705117,88.43389,100.4166667,55.7325,99.82833333,74.97875,30.30666667,42,2025,October
North Dumdum Municipality,North 24 Pgs.,10/19/2025,22.6705117,88.43389,85.54166667,47.665,85.47125,76.19875,30.81125,42,2025,October
North Dumdum Municipality,North 24 Pgs.,10/20/2025,22.6705117,88.43389,91.75,51.92,93.075,89.6725,28.025,43,2025,October
North Dumdum Municipality,North 24 Pgs.,10/22/2025,22.6705117,88.43389,119.2727273,62.54181818,112.5272727,68.05090909,31.74909091,43,2025,October
North Dumdum Municipality,North 24 Pgs.,10/23/2025,22.6705117,88.43389,180,83.956,150.602,86.06,27.316,43,2025,October
North Dumdum Municipality,North 24 Pgs.,10/24/2025,22.6705117,88.43389,104.3,56.6825,101.8415,69.6165,30.98,43,2025,October
North Dumdum Municipality,North 24 Pgs.,10/25/2025,22.6705117,88.43389,112.7272727,59.79727273,109.6059091,72.80318182,30.55590909,43,2025,October
North Dumdum Municipality,North 24 Pgs.,10/26/2025,22.6705117,88.43389,111.7142857,62.40571429,112.2385714,88.22714286,28.74571429,43,2025,October
North Dumdum Municipality,North 24 Pgs.,10/27/2025,22.6705117,88.43389,92.16666667,51.00166667,90.99208333,74.84833333,31.04208333,44,2025,October
North Dumdum Municipality,North 24 Pgs.,10/28/2025,22.6705117,88.43389,73.875,41.33208333,73.34041667,79.19458333,30.31916667,44,2025,October
North Dumdum Municipality,North 24 Pgs.,10/29/2025,22.6705117,88.43389,43.54166667,24.66666667,43.60625,91.77833333,27.03958333,44,2025,October
North Dumdum Municipality,North 24 Pgs.,10/30/2025,22.6705117,88.43389,42.79166667,24.25333333,42.75458333,87.86791667,28.27041667,44,2025,October
North Dumdum Municipality,North 24 Pgs.,10/31/2025,22.6705117,88.43389,47.41666667,26.64333333,47.45208333,83.21583333,29.47708333,44,2025,October
North Dumdum Municipality,North 24 Pgs.,11/1/2025,22.6705117,88.43389,57.875,32.48916667,57.82541667,83.66583333,29.83416667,44,2025,November
North Dumdum Municipality,North 24 Pgs.,11/2/2025,22.6705117,88.43389,44.58333333,24.98916667,44.63875,83.45041667,27.02041667,44,2025,November
North Dumdum Municipality,North 24 Pgs.,11/3/2025,22.6705117,88.43389,83.54166667,45.44291667,82.23666667,74.46791667,27.49,45,2025,November
North Dumdum Municipality,North 24 Pgs.,11/4/2025,22.6705117,88.43389,186.1666667,85.85583333,152.8875,79.12625,26.70125,45,2025,November
North Dumdum Municipality,North 24 Pgs.,11/5/2025,22.6705117,88.43389,180,83.89125,150.1591667,74.77541667,27.47833333,45,2025,November
North Dumdum Municipality,North 24 Pgs.,11/6/2025,22.6705117,88.43389,162.375,77.64708333,140.8025,79.04458333,27.80041667,45,2025,November
North Dumdum Municipality,North 24 Pgs.,11/7/2025,22.6705117,88.43389,167.4583333,80.19791667,144.405,77.43458333,27.6975,45,2025,November
North Dumdum Municipality,North 24 Pgs.,11/8/2025,22.6705117,88.43389,84.83333333,46.62458333,85.0775,63.73666667,26.16416667,45,2025,November
North Dumdum Municipality,North 24 Pgs.,11/9/2025,22.6705117,88.43389,94.875,50.89541667,93.04125,64.65125,24.47625,45,2025,November
North Dumdum Municipality,North 24 Pgs.,11/10/2025,22.6705117,88.43389,127.1764706,67.35647059,122.8329412,62.85411765,26.87352941,46,2025,November
North Dumdum Municipality,North 24 Pgs.,11/11/2025,22.6705117,88.43389,115.8333333,61.26083333,111.7058333,53.97583333,27.18083333,46,2025,November
North Dumdum Municipality,North 24 Pgs.,11/12/2025,22.6705117,88.43389,165.1818182,79.53090909,144.6063636,63.86363636,24.81454545,46,2025,November
North Dumdum Municipality,North 24 Pgs.,11/13/2025,22.6705117,88.43389,147.2307692,73.05076923,131.5884615,62.24,25.59230769,46,2025,November
North Dumdum Municipality,North 24 Pgs.,11/14/2025,22.6705117,88.43389,113.9,61.855,111.632,58.98,26.079,46,2025,November
North Dumdum Municipality,North 24 Pgs.,11/15/2025,22.6705117,88.43389,121.4545455,63.49636364,114.1327273,62.21727273,26.78727273,46,2025,November
North Dumdum Municipality,North 24 Pgs.,11/16/2025,22.6705117,88.43389,127.4615385,66.78461538,119.5423077,61.40384615,26.39230769,46,2025,November
North Dumdum Municipality,North 24 Pgs.,11/17/2025,22.6705117,88.43389,131.1,66.174,117.902,71.19,24.416,47,2025,November
North Dumdum Municipality,North 24 Pgs.,11/18/2025,22.6705117,88.43389,92,49.76285714,90.31785714,61.87214286,26.94785714,47,2025,November
